Bat ID,Bat Species,Alpha Code,Date Captured,Season,Site ID,Site Name,Sex,Age,Reproductive Condition,Wing Score,Forearm Length,Mass (prior resp),Fat,Lean,FreeWater,TotalWater,Before/After Respirometry,Suspect,Comments
MYVO19,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,39.4,10,1.93,3.02,0,3.36,Before,0,mean= 14.6; stdev = 0.11
MYVO19,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,39.4,10,1.74,1.52,0.28,8.13,Before,0,mean= 14.6; stdev = 0.11
MYVO19,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,39.4,10,2.66,5.98,0.49,5.04,Before,0,mean= 14.6; stdev = 0.11
MYVO19,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,39.4,10,2.35,6.13,0,5.3,Before,0,mean= 14.6; stdev = 0.11
MYVO2,Myotis volans,MYVO,2/17/2017,Winter,LCC,Lick Creek Cave,Female,Adult,Non-reproducing,1,40.2,8.8,1.55,3.57,0.05,2.82,Before,0,
MYVO20,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,37.2,8.1,1.73,5.53,0.13,0.88,Before,0,mean= 14.6; stdev = 0.11
MYVO20,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,37.2,8.1,0.71,3.11,0,2.29,Before,0,mean= 14.6; stdev = 0.11
MYVO22,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,39.2,8.5,1.17,4.19,0.27,3.24,Before,0,mean= 14.6; stdev = 0.11
MYVO3,Myotis volans,MYVO,2/17/2017,Winter,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,37.5,8.1,1.34,2.62,0.01,2.99,Before,0,
MYVO32,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,39.3,8.5,1.48,4.53,0,3.47,Before,0,mean = 14.65; stdev = 0.16
MYVO33,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,38.1,8.4,1.73,5.71,0.17,5.08,Before,0,mean = 14.65; stdev = 0.16
MYVO34,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,39,9.6,2.18,6.3,0.03,5.32,Before,0,mean = 14.65; stdev = 0.16
MYVO35,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,40.4,9.4,2.27,6.16,0,5.3,Before,0,mean = 14.65; stdev = 0.16
MYVO36,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,0,37.1,8.4,1.82,5.72,0.01,5.39,Before,0,mean = 14.65; stdev = 0.16
MYVO37,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,2,39.5,8.9,1.78,4.99,0.13,3.71,Before,0,mean = 14.65; stdev = 0.16
MYVO38,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,39.4,10,3.33,5.76,0,5.26,Before,0,mean = 14.65; stdev = 0.16
MYVO39,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,38,7.6,1.27,4.12,0.21,3.33,Before,0,mean = 14.65; stdev = 0.16
MYVO4,Myotis volans,MYVO,2/17/2017,Winter,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,38,6.5,1.05,2.97,0,3.2,Before,0,
MYVO40,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,39.9,9,1.66,4.06,0.1,3.22,Before,0,mean = 14.65; stdev = 0.16
MYVO41,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Young of the Year,Non-reproducing,1,37.3,6.3,0.99,4.58,0.1,4.18,Before,0,mean = 14.65; stdev = 0.16
MYVO42,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,38.6,8.6,1.82,4.69,0.13,4.2,Before,0,mean = 14.65; stdev = 0.16
MYVO43,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,37.2,8.6,2.2,5.64,0.18,5.1,Before,0,mean = 14.65; stdev = 0.16
MYVO44,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,38.2,9.4,2.74,4.68,0,4.04,Before,0,mean = 14.65; stdev = 0.16
MYVO45,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,38.1,8.6,2.41,5.29,0,4.71,Before,0,mean = 14.65; stdev = 0.16
MYVO46,Myotis volans,MYVO,9/27/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,38.6,8.2,1.67,5.71,0,4.91,Before,0,mean = 14.65; stdev = 0.16
MYVO47,Myotis volans,MYVO,9/28/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,37.4,8.9,2.13,3.94,0,2.85,Before,0,mean = 14.58; stdev = 0.11
MYVO48,Myotis volans,MYVO,9/28/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,37.5,9.5,2.82,5.64,0.2,4.8,Before,0,mean = 14.58; stdev = 0.11
MYVO48,Myotis volans,MYVO,9/28/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,37.5,9.5,1.71,3.21,0.18,1.97,Before,0,mean = 14.58; stdev = 0.11
MYVO49,Myotis volans,MYVO,9/28/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,37.6,9.8,2.75,6.13,0.19,5.26,Before,0,mean = 14.58; stdev = 0.11
MYVO5,Myotis volans,MYVO,2/17/2017,Winter,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,36.2,6.8,0.79,2.38,0.2,1.83,Before,0,
MYVO50,Myotis volans,MYVO,9/28/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,37.3,8,1.7,5.34,0,4.35,Before,0,mean = 14.58; stdev = 0.11
MYVO51,Myotis volans,MYVO,9/28/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,39.1,9,1.92,6.2,0,5.19,Before,0,mean = 14.58; stdev = 0.11
MYVO52,Myotis volans,MYVO,9/28/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,39,9.9,2.86,4.25,0.07,3.13,Before,0,mean = 14.58; stdev = 0.11
MYVO53,Myotis volans,MYVO,9/28/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,38.3,8.7,2.31,5.44,0,3.04,Before,0,mean = 14.58; stdev = 0.11
MYVO57,Myotis volans,MYVO,10/7/2017,Fall,PMM,Piermont Mine,Male,Adult,Scrotal,0,38.2,10.3,2.32,6.86,0.03,6.01,Before,0,mean = 14.66; stdev = 0.0826
MYVO59,Myotis volans,MYVO,2/22/2018,Winter,LCC,Lick Creek Cave,Male,Adult,Unknown,1,38.4,7.7,2.12,4.31,0,3.99,Before,0,mean = 14.5; stdev = 0.29
MYVO6,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,39,8.9,1.54,5.77,0,5.32,Before,0,mean= 14.6; stdev = 0.11
MYVO62,Myotis volans,MYVO,2/22/2018,Winter,LCC,Lick Creek Cave,Female,Adult,Unknown,1,38.5,7.2,1.11,5.11,0.23,6.39,Before,0,mean = 14.5; stdev = 0.29
MYVO63,Myotis volans,MYVO,2/22/2018,Winter,LCC,Lick Creek Cave,Male,Adult,Unknown,1,39,6.6,0.95,4.83,0,4.76,Before,0,
MYVO7,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,38.1,8.8,1.09,4.24,0,3.28,Before,0,mean= 14.6; stdev = 0.11
MYVO8,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,38.1,7.9,1.22,3.68,0,3.89,Before,0,mean= 14.6; stdev = 0.11
MYVO9,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,38.5,5.7,0.51,5.53,0,4.9,Before,0,mean= 14.6; stdev = 0.11
PESU100,Perimyotis subflavus,PESU,11/3/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,34.7,6.7,1.99,3.42,0.03,2.88,Before,0,mean = 14.59; stdev = 0.028
PESU101,Perimyotis subflavus,PESU,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,0,34.3,7,1.98,3.4,0.14,3.37,Before,0,mean = 14.59; stdev = 0.028
PESU102,Perimyotis subflavus,PESU,11/3/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,32.4,6,1.65,2.7,0,2.21,Before,0,mean = 14.59; stdev = 0.028
PESU103,Perimyotis subflavus,PESU,11/3/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,33.6,7.1,1.65,3.24,0,2.89,Before,0,mean = 14.59; stdev = 0.028
PESU104,Perimyotis subflavus,PESU,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,33.8,5.7,1.17,3.03,0.1,2.51,Before,0,mean = 14.59; stdev = 0.028
PESU105,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,1,34.5,5.4,1.29,3.48,0.25,3.3,Before,0,mean = 14.69288; stdev = 0.14
PESU106,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,2,32.4,5.2,0.76,3.76,0.02,3.3,Before,0,mean = 14.69288; stdev = 0.14
PESU107,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Female,Adult,Unknown,1,34.2,6.7,1.54,3.32,0.11,2.57,Before,0,mean = 14.69288; stdev = 0.14
PESU108,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Female,Adult,Unknown,1,35.5,6.2,1.28,4.03,0.12,3.7,Before,0,mean = 14.69288; stdev = 0.14
PESU109,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,1,36,5.7,1.08,3.41,0.04,2.05,Before,0,mean = 14.69288; stdev = 0.14
PESU110,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,1,34.3,5,0.77,2.56,0,2.37,Before,0,mean = 14.69288; stdev = 0.14
PESU111,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Female,Adult,Unknown,1,33.8,5.3,1.14,3.39,0,2.72,Before,0,mean = 14.69288; stdev = 0.14
PESU112,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Female,Adult,Unknown,1,35.1,6.1,1.13,4.06,0,3.59,Before,0,mean = 14.69288; stdev = 0.14
PESU113,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,1,33.1,5.4,0.98,2.93,0,2.63,Before,0,mean = 14.69288; stdev = 0.14
PESU114,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,1,33.3,5.1,0.91,2.55,0,2.08,Before,0,mean = 14.69288; stdev = 0.14
PESU115,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Female,Adult,Unknown,0,35.3,6.3,1.41,3.98,0,3.39,Before,0,mean = 14.69288; stdev = 0.14
PESU116,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,1,34.2,5.6,0.81,3.2,0.09,2.71,Before,0,mean = 14.69288; stdev = 0.14
PESU117,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,2,35.1,5.3,0.72,2.33,0.11,2.32,Before,0,mean = 14.69288; stdev = 0.14
PESU118,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,1,34.3,5.3,0.82,2.98,0.02,2.75,Before,0,mean = 14.69288; stdev = 0.14
PESU119,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,1,34.3,5.5,1.36,3.45,0.01,3.13,Before,0,mean = 14.69288; stdev = 0.14
PESU120,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,0,34.2,5.4,1.09,3.46,0.05,0,Before,0,mean = 14.69288; stdev = 0.14
PESU121,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Female,Adult,Unknown,0,33.8,6.4,1.33,3.28,0,1.78,Before,0,mean = 14.69288; stdev = 0.14
PESU122,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Female,Adult,Unknown,1,34.2,5.9,1.14,3.77,0.21,3.39,Before,0,mean = 14.69288; stdev = 0.14
PESU123,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,2,34.3,5.4,0.94,2.93,0.14,2.59,Before,0,mean = 14.69288; stdev = 0.14
PESU124,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Female,Adult,Unknown,0,33.5,6.5,1.75,4,0.24,3.43,Before,0,mean = 14.69288; stdev = 0.14
PESU125,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,1,33.5,5.1,0.94,3.36,0,2.71,Before,0,mean = 14.69288; stdev = 0.14
PESU126,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,2,33.3,5.2,0.8,3.7,0.14,3.2,Before,0,mean = 14.69288; stdev = 0.14
PESU127,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,1,33.8,6.5,1.62,3.63,0.2,2.95,Before,0,mean = 14.69288; stdev = 0.14
PESU128,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Female,Adult,Unknown,1,33.2,6,1.28,3.27,0.02,3.15,Before,0,mean = 14.69288; stdev = 0.14
PESU129,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,1,34.2,6.1,1.53,3.81,0.05,3.71,Before,0,mean = 14.69288; stdev = 0.14
PESU130,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,0,35.5,7.4,1.73,3.3,0.06,2.7,Before,0,mean = 14.69288; stdev = 0.14
PESU131,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Female,Adult,Unknown,0,34.1,6.5,1.76,3.88,0.24,3.49,Before,0,mean = 14.69288; stdev = 0.14
PESU132,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Female,Adult,Unknown,0,33.7,6,1.33,2.94,0,2.59,Before,0,mean = 14.69288; stdev = 0.14
PESU133,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,0,35.3,5.5,1.24,3.35,0.24,2.87,Before,0,mean = 14.69288; stdev = 0.14
PESU134,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Female,Adult,Unknown,1,36.3,6,1.01,3.63,0.01,3.12,Before,0,mean = 14.69288; stdev = 0.14
PESU135,Perimyotis subflavus,PESU,1/13/2018,Winter,SLL,Selman Living Lab Cave,Male,Adult,Unknown,0,34.1,5.7,0.67,3.42,0,3.52,Before,0,mean = 14.69288; stdev = 0.14
PESU32,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,2,34.3,6.1,1.55,2.79,0.15,2.93,Before,0,mean = 14.56; stdev = 0.023
PESU33,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,33.7,6.4,1.67,3.28,0,2.93,Before,0,mean = 14.56; stdev = 0.023
PESU34,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,33.1,7.3,2.3,3.59,0,3,Before,0,mean = 14.56; stdev = 0.023
PESU35,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,35.3,7.8,2.38,3.5,0.03,3.14,Before,0,mean = 14.56; stdev = 0.023
PESU36,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,34.5,7.6,1.92,3.43,0,3.61,Before,0,mean = 14.56; stdev = 0.023
PESU37,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,0,34.3,7.1,1.89,3.41,0.06,2.4,Before,0,mean = 14.56; stdev = 0.023
PESU38,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,2,34,6.9,1.88,3.64,0.25,3.22,Before,0,mean = 14.56; stdev = 0.023
PESU39,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,0,34.3,6.3,1.76,3.35,0,2.99,Before,0,mean = 14.56; stdev = 0.023
PESU40,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,0,33.3,7.3,2.11,3.51,0.02,3.03,Before,0,mean = 14.56; stdev = 0.023
PESU41,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,35.3,7.8,2.43,3.23,0,3.12,Before,0,mean = 14.56; stdev = 0.023
PESU42,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,33.4,7,2.09,3,0,2.75,Before,0,mean = 14.56; stdev = 0.023
PESU43,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,34.6,6.8,1.79,3.54,0,3.39,Before,0,mean = 14.56; stdev = 0.023
PESU44,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,2,33.5,6.4,1.85,2.85,0.14,2.93,Before,0,mean = 14.56; stdev = 0.023
PESU45,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,2,35.1,7.2,2.06,3.51,0,3.39,Before,0,mean = 14.56; stdev = 0.023
PESU46,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,33.2,6.5,1.58,3.21,0.07,3.57,Before,0,mean = 14.56; stdev = 0.023
PESU47,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,2,33.2,6.5,1.57,3.05,0.08,3.05,Before,0,mean = 14.56; stdev = 0.023
PESU48,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,34.3,7.7,2.63,3.23,0,2.87,Before,0,mean = 14.56; stdev = 0.023
PESU49,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,34,7.4,2.14,3.68,0,3.46,Before,0,mean = 14.56; stdev = 0.023
PESU50,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,0,32.8,7.2,2.14,3.57,0.19,3.59,Before,0,mean = 14.56; stdev = 0.023
PESU51,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,34.9,7.4,1.5,0.93,0,1.55,Before,0,mean = 14.56; stdev = 0.023
PESU52,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,34.5,7.2,2.25,3.36,0,3,Before,0,mean = 14.56; stdev = 0.023
PESU53,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,35.1,7.5,2.31,2.96,0,3.14,Before,0,mean = 14.56; stdev = 0.023
PESU54,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,33.5,7.1,2.19,3.53,0.07,3.02,Before,0,mean = 14.56; stdev = 0.023
PESU55,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,0,33.6,6.7,2,3.05,0,2.5,Before,0,mean = 14.56; stdev = 0.023
PESU56,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,0,34.2,6.6,1.91,3.13,0,2.67,Before,0,mean = 14.56; stdev = 0.023
PESU57,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,36.5,7.3,2.12,3.54,0.09,3.17,Before,0,mean = 14.56; stdev = 0.023
PESU58,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,2,33.9,6,1.71,3.02,0.15,3.04,Before,0,mean = 14.56; stdev = 0.023
PESU59,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,33.3,7.2,2.31,3.2,0.03,3.01,Before,0,mean = 14.56; stdev = 0.023
PESU60,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,33.2,7.7,2.53,2.79,0.13,2.51,Before,0,mean = 14.56; stdev = 0.023
PESU61,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,33.4,6.8,1.93,3.35,0,2.95,Before,0,mean = 14.56; stdev = 0.023
PESU62,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,34.3,7.8,2.42,3.42,0,2.97,Before,0,mean = 14.56; stdev = 0.023
PESU63,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,2,36.6,6.5,1.69,3.47,0.13,3.26,Before,0,mean = 14.56; stdev = 0.023
PESU64,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,2,34.3,5.9,1.23,2.87,0.03,2.54,Before,0,mean = 14.56; stdev = 0.023
PESU65,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,0,34.6,6,1.2,2.36,0.09,2.1,Before,0,mean = 14.56; stdev = 0.023
PESU66,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,0,33.3,6.6,1.73,2.79,0.01,2.45,Before,0,mean = 14.56; stdev = 0.023
PESU67,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,0,34.5,7.6,2.45,3.3,0,2.76,Before,0,mean = 14.56; stdev = 0.023
PESU68,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,0,33.9,8.1,2.49,3.03,0,2.63,Before,0,mean = 14.56; stdev = 0.023
PESU69,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,0,34.5,7.3,2.18,3.39,0.08,2.6,Before,0,mean = 14.56; stdev = 0.023
PESU70,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,0,33.5,7.4,2.19,2.75,0,2.85,Before,0,mean = 14.56; stdev = 0.023
PESU71,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,34,6.9,2.02,2.51,0,1.65,Before,0,mean = 14.56; stdev = 0.023
PESU72,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,0,34,7,2.1,3.16,0,2.73,Before,0,mean = 14.56; stdev = 0.023
PESU73,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,35.4,7.4,1.95,3.77,0.08,3.4,Before,0,mean = 14.56; stdev = 0.023
PESU74,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,2,33.1,6.1,1.61,2.88,0.04,2.75,Before,0,mean = 14.56; stdev = 0.023
PESU75,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,34.3,7.1,1.78,3,0.02,2.74,Before,0,mean = 14.56; stdev = 0.023
PESU76,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,2,34.7,6.3,1.16,2.99,0.07,2.71,Before,0,mean = 14.56; stdev = 0.023
PESU77,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,32.7,6.6,1.59,3.08,0.27,2.93,Before,0,mean = 14.56; stdev = 0.023
PESU78,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,34.6,7.2,2.3,3.31,0.04,2.96,Before,0,mean = 14.56; stdev = 0.023
PESU79,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,34,6.3,1.75,2.95,0,2.52,Before,0,mean = 14.56; stdev = 0.023
PESU80,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,36.4,6.4,1.4,3.04,0.04,2.72,Before,0,mean = 14.56; stdev = 0.023
PESU81,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,32.8,6.6,1.72,2.93,0,2.91,Before,0,mean = 14.56; stdev = 0.023
PESU82,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,2,32.6,6.1,1.28,2.4,0.04,2.45,Before,0,mean = 14.56; stdev = 0.023
PESU83,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,33.4,6.3,1.32,3.63,0,3.25,Before,0,mean = 14.56; stdev = 0.023
PESU84,Perimyotis subflavus,PESU,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,34.1,8.3,2.86,3.8,0,3.69,Before,0,mean = 14.56; stdev = 0.023
